X_lr,X_stdt,Y
0.425756924753039,0.13264572315077497,0.1310256496779809
0.41350245803294633,0.1310256496779809,0.13322611715369112
0.425756924753039,0.13322611715369112,0.1342405541497404
0.3824009214889096,0.1342405541497404,0.13190619745150822
0.40065005957217315,0.13190619745150822,0.1321248913268472
0.425756924753039,0.1321248913268472,0.1528777342700246
0.3162326869921371,0.1528777342700246,0.15207710093901486
0.37926853914203396,0.15207710093901486,0.15205836779351672
0.43244996392980023,0.15205836779351672,0.13012666890353494
0.4190638855762777,0.13012666890353494,0.1175076302995838
0.445783640917302,0.1175076302995838,0.12986838346361948
0.47841172632835915,0.12986838346361948,0.15033290234420643
0.32612801139789055,0.15033290234420643,0.16249906374583012
0.4727310365328674,0.16249906374583012,0.1600756375923216
0.39901971655301427,0.1600756375923216,0.16402938467413988
0.4591349518432873,0.16402938467413988,0.1900510335997327
0.2965487102510225,0.1900510335997327,0.20738553940747564
0.5013502085850039,0.20738553940747564,0.20989484899925595
0.4727310365328674,0.20989484899925595,0.21032533056478234
0.4323977436432626,0.21032533056478234,0.21056089235497874
0.425756924753039,0.21056089235497874,0.21089151215462568
0.3990893896985524,0.21089151215462568,0.21106485405349
0.4055725189932283,0.21106485405349,0.2472989397814244
0.2798561824688021,0.2472989397814244,0.2500163802508646
0.4541925097977891,0.2500163802508646,0.25016949017380324
0.397321339708289,0.25016949017380324,0.2683328901212707
0.5101391287398328,0.2683328901212707,0.25734927725636664
0.4872754630504823,0.25734927725636664,0.2535958477460192
0.4325028023236876,0.2535958477460192,0.25359686355158495
0.43248496090643956,0.25359686355158495,0.254857124288665
0.39873900485080777,0.254857124288665,0.25448157636982727
0.4053055874060756,0.25448157636982727,0.2493936556942122
0.3913060569442114,0.2493936556942122,0.24425026205797115
0.3411439124378629,0.24425026205797115,0.23814379043208453
0.425756924753039,0.23814379043208453,0.23830546283730533
0.3969226354757133,0.23830546283730533,0.24598447553833144
0.33726361053427445,0.24598447553833144,0.21705269222560172
0.425756924753039,0.21705269222560172,0.22949837843842022
0.29494199616073347,0.22949837843842022,0.2197833307646949
0.39398598050087436,0.2197833307646949,0.21792508577551364
0.40972302043483055,0.21792508577551364,0.21721124810959144
0.4177022310547858,0.21721124810959144,0.22206339382593052
0.4498455227695006,0.22206339382593052,0.22389500158301365
0.43373669030825196,0.22389500158301365,0.18696863788662868
0.4416423647863856,0.18696863788662868,0.1955582902477127
0.33714809053354217,0.1955582902477127,0.1954024548403166
0.4010519009794786,0.1954024548403166,0.16690337728874788
